tract_home1;tract_home2;nr_social_ties
14000US25025101101;14000US25017384001;1
14000US25025101101;14000US25017387201;1
14000US25025101101;14000US25021417602;1
14000US25025101101;14000US25021417802;1
14000US25025101101;14000US25021417901;1
14000US25025101101;14000US25021420202;1
14000US25025101101;14000US25021456200;1
14000US25025101101;14000US25023510700;1
14000US25025101101;14000US25023523202;1
14000US25025101101;14000US25025010405;1
14000US25025101101;14000US25025060400;1
14000US25025101101;14000US25025070300;1
14000US25025101101;14000US25025070900;1
14000US25025101101;14000US25025080300;1
14000US25025101101;14000US25025080500;1
14000US25025101101;14000US25025080601;1
14000US25025101101;14000US25025081001;1
14000US25025101101;14000US25025081300;1
14000US25025101101;14000US25025081400;1
14000US25025101101;14000US25025081900;1
14000US25025101101;14000US25025090100;1
14000US25025101101;14000US25025090200;1
14000US25025101101;14000US25025090700;1
14000US25025101101;14000US25025091200;1
14000US25025101101;14000US25025091800;1
14000US25025101101;14000US25025092200;1
14000US25025101101;14000US25025092300;1
14000US25025101101;14000US25025100200;1
14000US25025101101;14000US25025100300;1
14000US25025101101;14000US25025100500;1
14000US25025101101;14000US25025100603;1
14000US25025101101;14000US25025101102;2
14000US25025101101;14000US25025110103;1
14000US25025101101;14000US25025140107;1
14000US25025101101;14000US25025140202;1
14000US25025101101;14000US25025140300;2
14000US25025101101;14000US25025160501;1
14000US25025101101;14000US25025981502;1
14000US25025101101;14000US25025981700;1
14000US25025101102;14000US25009204701;1
14000US25025101102;14000US25009206600;1
14000US25025101102;14000US25009260200;1
14000US25025101102;14000US25017310602;1
14000US25025101102;14000US25017311200;2
14000US25025101102;14000US25017315403;1
14000US25025101102;14000US25017331102;1
14000US25025101102;14000US25017341300;1
14000US25025101102;14000US25017341700;1
14000US25025101102;14000US25017342300;1
14000US25025101102;14000US25017352400;1
14000US25025101102;14000US25017365100;1
14000US25025101102;14000US25017367200;2
14000US25025101102;14000US25021400800;1
14000US25025101102;14000US25021401100;1
14000US25025101102;14000US25021404202;1
14000US25025101102;14000US25021415200;5
14000US25025101102;14000US25021416200;1
14000US25025101102;14000US25021416300;1
14000US25025101102;14000US25021417100;1
14000US25025101102;14000US25021417501;1
14000US25025101102;14000US25021417502;1
14000US25025101102;14000US25021417602;2
14000US25025101102;14000US25021417701;2
14000US25025101102;14000US25021417702;1
14000US25025101102;14000US25021417801;1
14000US25025101102;14000US25021417901;3
14000US25025101102;14000US25021417902;1
14000US25025101102;14000US25021418002;1
14000US25025101102;14000US25021418004;1
14000US25025101102;14000US25021418101;1
14000US25025101102;14000US25021418102;1
14000US25025101102;14000US25021418200;1
14000US25025101102;14000US25021420100;1
14000US25025101102;14000US25021420202;1
14000US25025101102;14000US25021420301;1
14000US25025101102;14000US25021422100;1
14000US25025101102;14000US25021422301;1
14000US25025101102;14000US25021456102;1
14000US25025101102;14000US25021456200;1
14000US25025101102;14000US25021456301;1
14000US25025101102;14000US25023510501;1
14000US25025101102;14000US25023510503;1
14000US25025101102;14000US25023524101;1
14000US25025101102;14000US25025010600;2
14000US25025101102;14000US25025020302;1
14000US25025101102;14000US25025030300;1
14000US25025101102;14000US25025040600;1
14000US25025101102;14000US25025040801;1
14000US25025101102;14000US25025050200;1
14000US25025101102;14000US25025060400;1
14000US25025101102;14000US25025060700;1
14000US25025101102;14000US25025061101;1
14000US25025101102;14000US25025061200;1
14000US25025101102;14000US25025070101;2
14000US25025101102;14000US25025070300;2
14000US25025101102;14000US25025070402;1
14000US25025101102;14000US25025070500;2
14000US25025101102;14000US25025071101;1
14000US25025101102;14000US25025080300;1
14000US25025101102;14000US25025080500;1
14000US25025101102;14000US25025081001;1
14000US25025101102;14000US25025081400;1
14000US25025101102;14000US25025081700;2
14000US25025101102;14000US25025081800;1
14000US25025101102;14000US25025081900;1
14000US25025101102;14000US25025082000;2
14000US25025101102;14000US25025082100;1
14000US25025101102;14000US25025090100;2
14000US25025101102;14000US25025090200;2
14000US25025101102;14000US25025090300;1
14000US25025101102;14000US25025090400;1
14000US25025101102;14000US25025090700;2
14000US25025101102;14000US25025091001;1
14000US25025101102;14000US25025091100;3
14000US25025101102;14000US25025091200;3
14000US25025101102;14000US25025091300;1
14000US25025101102;14000US25025091400;1
14000US25025101102;14000US25025091500;1
14000US25025101102;14000US25025091600;1
14000US25025101102;14000US25025091700;1
14000US25025101102;14000US25025091800;3
14000US25025101102;14000US25025091900;2
14000US25025101102;14000US25025092101;1
14000US25025101102;14000US25025092200;2
14000US25025101102;14000US25025092300;2
14000US25025101102;14000US25025092400;3
14000US25025101102;14000US25025100100;1
14000US25025101102;14000US25025100200;1
14000US25025101102;14000US25025100300;2
14000US25025101102;14000US25025100400;1
14000US25025101102;14000US25025100500;6
14000US25025101102;14000US25025100900;2
14000US25025101102;14000US25025101001;1
14000US25025101102;14000US25025101002;1
14000US25025101102;14000US25025101101;2
14000US25025101102;14000US25025101102;6
14000US25025101102;14000US25025110301;2
14000US25025101102;14000US25025110501;1
14000US25025101102;14000US25025120201;1
14000US25025101102;14000US25025130200;1
14000US25025101102;14000US25025130402;1
14000US25025101102;14000US25025140107;1
14000US25025101102;14000US25025140201;1
14000US25025101102;14000US25025140202;2
14000US25025101102;14000US25025140300;1
14000US25025101102;14000US25025160502;1
14000US25025101102;14000US25025980300;1
14000US25025101102;14000US25025981100;2
14000US25025110103;14000US25009205300;1
14000US25025110103;14000US25009207000;1
14000US25025110103;14000US25009250600;1
14000US25025110103;14000US25017311200;1
14000US25025110103;14000US25017312200;1
14000US25025110103;14000US25017325100;1
14000US25025110103;14000US25017331102;1
14000US25025110103;14000US25017339900;1
14000US25025110103;14000US25017350200;1
14000US25025110103;14000US25017352400;1
14000US25025110103;14000US25017353101;1
14000US25025110103;14000US25017358100;1
14000US25025110103;14000US25021401000;1
14000US25025110103;14000US25021402101;1
14000US25025110103;14000US25021404202;1
14000US25025110103;14000US25021412300;1
14000US25025110103;14000US25021413401;1
14000US25025110103;14000US25021416300;2
14000US25025110103;14000US25021417802;1
14000US25025110103;14000US25021420201;1
14000US25025110103;14000US25021420202;1
14000US25025110103;14000US25021422502;1
14000US25025110103;14000US25023500101;1
14000US25025110103;14000US25023507104;1
14000US25025110103;14000US25023511100;1
14000US25025110103;14000US25023511701;2
14000US25025110103;14000US25023523202;1
14000US25025110103;14000US25025010203;1
14000US25025110103;14000US25025010204;1
14000US25025110103;14000US25025010300;1
14000US25025110103;14000US25025010600;3
14000US25025110103;14000US25025020303;1
14000US25025110103;14000US25025030300;2
14000US25025110103;14000US25025040300;1
14000US25025110103;14000US25025050200;2
14000US25025110103;14000US25025051101;1
14000US25025110103;14000US25025060400;1
14000US25025110103;14000US25025060700;1
14000US25025110103;14000US25025070500;1
14000US25025110103;14000US25025080100;1
14000US25025110103;14000US25025080401;1
14000US25025110103;14000US25025081300;1
14000US25025110103;14000US25025081500;1
14000US25025110103;14000US25025081800;3
14000US25025110103;14000US25025082000;6
14000US25025110103;14000US25025082100;2
14000US25025110103;14000US25025090700;1
14000US25025110103;14000US25025090901;2
14000US25025110103;14000US25025091100;2
14000US25025110103;14000US25025091200;2
14000US25025110103;14000US25025091400;2
14000US25025110103;14000US25025091900;2
14000US25025110103;14000US25025092101;2
14000US25025110103;14000US25025092200;2
14000US25025110103;14000US25025092400;3
14000US25025110103;14000US25025100100;2
14000US25025110103;14000US25025100200;1
14000US25025110103;14000US25025100300;1
14000US25025110103;14000US25025100400;4
14000US25025110103;14000US25025100500;3
14000US25025110103;14000US25025100603;1
14000US25025110103;14000US25025100700;1
14000US25025110103;14000US25025100800;2
14000US25025110103;14000US25025101001;2
14000US25025110103;14000US25025101002;1
14000US25025110103;14000US25025101101;1
14000US25025110103;14000US25025110103;2
14000US25025110103;14000US25025110301;1
14000US25025110103;14000US25025110401;2
14000US25025110103;14000US25025110403;1
14000US25025110103;14000US25025110502;3
14000US25025110103;14000US25025120104;1
14000US25025110103;14000US25025120201;1
14000US25025110103;14000US25025120301;3
14000US25025110103;14000US25025120400;1
14000US25025110103;14000US25025120600;1
14000US25025110103;14000US25025120700;1
14000US25025110103;14000US25025130100;2
14000US25025110103;14000US25025130200;1
14000US25025110103;14000US25025130402;1
14000US25025110103;14000US25025130406;2
14000US25025110103;14000US25025140102;1
14000US25025110103;14000US25025140105;2
14000US25025110103;14000US25025140106;1
14000US25025110103;14000US25025140300;1
14000US25025110103;14000US25025160101;1
14000US25025110103;14000US25025160602;1
14000US25025110103;14000US25025170300;1
14000US25025110103;14000US25025980300;3
14000US25025110103;14000US25025981000;1
14000US25025110103;14000US25025981201;1
14000US25025110201;14000US25017339100;1
14000US25025110201;14000US25017353102;1
14000US25025110201;14000US25017359300;2
14000US25025110201;14000US25017360100;2
14000US25025110201;14000US25017373600;2
14000US25025110201;14000US25021401100;2
14000US25025110201;14000US25021413500;1
14000US25025110201;14000US25021416102;1
14000US25025110201;14000US25021416200;1
14000US25025110201;14000US25021422502;1
14000US25025110201;14000US25023511500;1
14000US25025110201;14000US25025000803;1
14000US25025110201;14000US25025010408;1
14000US25025110201;14000US25025040300;1
14000US25025110201;14000US25025050101;1
14000US25025110201;14000US25025071101;1
14000US25025110201;14000US25025080500;1
14000US25025110201;14000US25025080900;1
14000US25025110201;14000US25025081100;1
14000US25025110201;14000US25025081300;1
14000US25025110201;14000US25025081700;1
14000US25025110201;14000US25025081800;1
14000US25025110201;14000US25025082000;1
14000US25025110201;14000US25025090100;1
14000US25025110201;14000US25025090200;1
14000US25025110201;14000US25025090700;1
14000US25025110201;14000US25025091001;1
14000US25025110201;14000US25025091100;1
14000US25025110201;14000US25025091200;1
14000US25025110201;14000US25025091400;1
14000US25025110201;14000US25025091500;1
14000US25025110201;14000US25025091600;2
14000US25025110201;14000US25025091900;1
14000US25025110201;14000US25025100100;1
14000US25025110201;14000US25025100200;3
14000US25025110201;14000US25025100900;1
14000US25025110201;14000US25025101002;1
14000US25025110201;14000US25025110403;2
14000US25025110201;14000US25025110502;1
14000US25025110201;14000US25025120301;1
14000US25025110201;14000US25025120500;1
14000US25025110201;14000US25025130402;1
14000US25025110201;14000US25025140105;1
14000US25025110201;14000US25025140106;1
14000US25025110201;14000US25025140300;1
14000US25025110201;14000US25025160502;1
14000US25025110301;14000US25009205800;1
14000US25025110301;14000US25009207000;1
14000US25025110301;14000US25017342500;1
14000US25025110301;14000US25017352102;1
14000US25025110301;14000US25017368400;1
14000US25025110301;14000US25021417501;1
14000US25025110301;14000US25021417601;1
14000US25025110301;14000US25021420302;1
14000US25025110301;14000US25021456101;1
14000US25025110301;14000US25023544100;1
14000US25025110301;14000US25025010300;1
14000US25025110301;14000US25025010405;2
14000US25025110301;14000US25025010500;1
14000US25025110301;14000US25025020302;1
14000US25025110301;14000US25025050901;1
14000US25025110301;14000US25025061101;1
14000US25025110301;14000US25025080100;1
14000US25025110301;14000US25025081500;1
14000US25025110301;14000US25025090400;2
14000US25025110301;14000US25025091200;1
14000US25025110301;14000US25025091400;1
14000US25025110301;14000US25025091800;2
14000US25025110301;14000US25025092000;2
14000US25025110301;14000US25025100200;1
14000US25025110301;14000US25025101102;2
14000US25025110301;14000US25025110103;1
14000US25025110301;14000US25025130406;1
14000US25025110301;14000US25025140105;1
14000US25025110301;14000US25025140201;1
14000US25025110301;14000US25025140202;2
14000US25025110301;14000US25025140400;1
14000US25025110301;14000US25025160601;1
14000US25025110301;14000US25025980300;2
14000US25025110301;14000US25025981700;1
14000US25025110401;14000US25009211401;1
14000US25025110401;14000US25009252202;1
14000US25025110401;14000US25017311700;1
14000US25025110401;14000US25017315200;1
14000US25025110401;14000US25017374800;1
14000US25025110401;14000US25017388300;1
14000US25025110401;14000US25021401100;1
14000US25025110401;14000US25021412300;1
14000US25025110401;14000US25021416200;1
14000US25025110401;14000US25021417501;1
14000US25025110401;14000US25021418101;1
14000US25025110401;14000US25021418200;1
14000US25025110401;14000US25021443101;1
14000US25025110401;14000US25025000601;1
14000US25025110401;14000US25025010204;1
14000US25025110401;14000US25025020101;1
14000US25025110401;14000US25025040200;1
14000US25025110401;14000US25025050200;1
14000US25025110401;14000US25025070101;1
14000US25025110401;14000US25025081500;1
14000US25025110401;14000US25025082000;1
14000US25025110401;14000US25025082100;1
14000US25025110401;14000US25025090700;1
14000US25025110401;14000US25025091001;1
14000US25025110401;14000US25025092000;1
14000US25025110401;14000US25025092300;1
14000US25025110401;14000US25025092400;2
14000US25025110401;14000US25025100100;1
14000US25025110401;14000US25025100300;1
14000US25025110401;14000US25025110103;2
14000US25025110401;14000US25025110403;1
14000US25025110401;14000US25025110502;1
14000US25025110401;14000US25025110607;1
14000US25025110401;14000US25025130300;1
14000US25025110401;14000US25025130402;1
14000US25025110401;14000US25025140202;1
14000US25025110401;14000US25025140300;1
14000US25025110403;14000US25009204101;1
14000US25025110403;14000US25009210500;1
14000US25025110403;14000US25009211401;1
14000US25025110403;14000US25017353101;1
14000US25025110403;14000US25017356500;1
14000US25025110403;14000US25017358300;1
14000US25025110403;14000US25017373200;1
14000US25025110403;14000US25021422400;1
14000US25025110403;14000US25023510700;1
14000US25025110403;14000US25025000302;1
14000US25025110403;14000US25025030300;1
14000US25025110403;14000US25025070101;1
14000US25025110403;14000US25025070900;1
14000US25025110403;14000US25025080900;1
14000US25025110403;14000US25025081300;1
14000US25025110403;14000US25025081500;2
14000US25025110403;14000US25025090100;1
14000US25025110403;14000US25025090200;1
14000US25025110403;14000US25025090700;1
14000US25025110403;14000US25025091600;1
14000US25025110403;14000US25025091800;1
14000US25025110403;14000US25025092400;2
14000US25025110403;14000US25025100400;1
14000US25025110403;14000US25025101002;1
14000US25025110403;14000US25025110103;1
14000US25025110403;14000US25025110201;2
14000US25025110403;14000US25025110401;1
14000US25025110403;14000US25025110501;1
14000US25025110403;14000US25025140107;1
14000US25025110403;14000US25025160501;1
14000US25025110403;14000US25025980300;1
14000US25025110403;14000US25025981502;1
14000US25025110501;14000US25017339200;1
14000US25025110501;14000US25017367200;1
14000US25025110501;14000US25017373500;1
14000US25025110501;14000US25017373600;2
14000US25025110501;14000US25017374000;1
14000US25025110501;14000US25017382500;1
14000US25025110501;14000US25017383502;1
14000US25025110501;14000US25021402101;1
14000US25025110501;14000US25021402400;1
14000US25025110501;14000US25021402500;1
14000US25025110501;14000US25021406102;1
14000US25025110501;14000US25021416101;1
14000US25025110501;14000US25021416400;1
14000US25025110501;14000US25021420100;1
14000US25025110501;14000US25023510400;1
14000US25025110501;14000US25025000100;1
14000US25025110501;14000US25025000201;1
14000US25025110501;14000US25025000601;1
14000US25025110501;14000US25025000703;1
14000US25025110501;14000US25025000803;1
14000US25025110501;14000US25025010103;2
14000US25025110501;14000US25025010204;1
14000US25025110501;14000US25025010405;1
14000US25025110501;14000US25025020101;1
14000US25025110501;14000US25025030200;1
14000US25025110501;14000US25025030300;2
14000US25025110501;14000US25025051101;1
14000US25025110501;14000US25025060400;1
14000US25025110501;14000US25025060800;1
14000US25025110501;14000US25025070800;1
14000US25025110501;14000US25025080500;1
14000US25025110501;14000US25025100100;1
14000US25025110501;14000US25025101102;1
14000US25025110501;14000US25025110403;1
14000US25025110501;14000US25025120105;1
14000US25025110501;14000US25025120600;1
14000US25025110501;14000US25025130200;1
14000US25025110501;14000US25025130300;2
14000US25025110501;14000US25025130402;1
14000US25025110501;14000US25025130404;2
14000US25025110501;14000US25025140102;1
14000US25025110501;14000US25025981501;1
14000US25025110501;14000US33015100200;1
14000US25025110502;14000US25009203200;1
14000US25025110502;14000US25009205300;1
14000US25025110502;14000US25009205700;1
14000US25025110502;14000US25009206600;1
14000US25025110502;14000US25009210300;1
14000US25025110502;14000US25009254100;1
14000US25025110502;14000US25009262100;1
14000US25025110502;14000US25017311200;1
14000US25025110502;14000US25017320104;1
14000US25025110502;14000US25017330100;1
14000US25025110502;14000US25017331102;1
14000US25025110502;14000US25017339200;1
14000US25025110502;14000US25017341200;1
14000US25025110502;14000US25017341902;1
14000US25025110502;14000US25017350200;1
14000US25025110502;14000US25017350500;1
14000US25025110502;14000US25017354000;1
14000US25025110502;14000US25017354500;1
14000US25025110502;14000US25017354600;1
14000US25025110502;14000US25017357700;1
14000US25025110502;14000US25017361300;1
14000US25025110502;14000US25017373200;1
14000US25025110502;14000US25017373500;1
14000US25025110502;14000US25017373700;1
14000US25025110502;14000US25017373900;1
14000US25025110502;14000US25021400300;1
14000US25025110502;14000US25021402102;1
14000US25025110502;14000US25021403100;1
14000US25025110502;14000US25021411100;1
14000US25025110502;14000US25021412300;1
14000US25025110502;14000US25021415200;1
14000US25025110502;14000US25021416101;1
14000US25025110502;14000US25021416200;1
14000US25025110502;14000US25021417902;1
14000US25025110502;14000US25021418002;1
14000US25025110502;14000US25021456301;1
14000US25025110502;14000US25023506101;1
14000US25025110502;14000US25023511000;1
14000US25025110502;14000US25023511100;2
14000US25025110502;14000US25023511701;1
14000US25025110502;14000US25025000302;1
14000US25025110502;14000US25025000803;1
14000US25025110502;14000US25025010405;2
14000US25025110502;14000US25025010702;1
14000US25025110502;14000US25025020303;2
14000US25025110502;14000US25025051101;1
14000US25025110502;14000US25025060800;1
14000US25025110502;14000US25025070101;2
14000US25025110502;14000US25025070300;1
14000US25025110502;14000US25025070402;1
14000US25025110502;14000US25025070500;1
14000US25025110502;14000US25025080401;2
14000US25025110502;14000US25025080500;4
14000US25025110502;14000US25025080801;1
14000US25025110502;14000US25025081100;1
14000US25025110502;14000US25025081300;2
14000US25025110502;14000US25025081500;1
14000US25025110502;14000US25025081700;1
14000US25025110502;14000US25025081800;2
14000US25025110502;14000US25025081900;1
14000US25025110502;14000US25025082000;4
14000US25025110502;14000US25025082100;2
14000US25025110502;14000US25025090200;1
14000US25025110502;14000US25025090400;2
14000US25025110502;14000US25025090600;1
14000US25025110502;14000US25025090700;1
14000US25025110502;14000US25025090901;2
14000US25025110502;14000US25025091100;2
14000US25025110502;14000US25025091400;1
14000US25025110502;14000US25025091500;1
14000US25025110502;14000US25025091600;1
14000US25025110502;14000US25025091900;2
14000US25025110502;14000US25025092000;3
14000US25025110502;14000US25025092200;1
14000US25025110502;14000US25025092300;1
14000US25025110502;14000US25025092400;1
14000US25025110502;14000US25025100200;2
14000US25025110502;14000US25025100300;2
14000US25025110502;14000US25025101001;2
14000US25025110502;14000US25025101002;1
14000US25025110502;14000US25025110103;3
14000US25025110502;14000US25025110201;1
14000US25025110502;14000US25025110401;1
14000US25025110502;14000US25025120301;1
14000US25025110502;14000US25025120400;1
14000US25025110502;14000US25025130100;1
14000US25025110502;14000US25025130200;1
14000US25025110502;14000US25025130404;1
14000US25025110502;14000US25025130406;2
14000US25025110502;14000US25025140105;1
14000US25025110502;14000US25025140106;1
14000US25025110502;14000US25025140201;2
14000US25025110502;14000US25025140202;3
14000US25025110502;14000US25025140300;4
14000US25025110502;14000US25025170100;1
14000US25025110502;14000US25025980300;1
14000US25025110502;14000US25025980700;2
14000US25025110502;14000US25025981300;1
14000US25025110601;14000US25017335200;1
14000US25025110601;14000US25017351100;1
14000US25025110601;14000US25017358600;1
14000US25025110601;14000US25021401200;1
14000US25025110601;14000US25021412300;1
14000US25025110601;14000US25021417200;1
14000US25025110601;14000US25023542300;1
14000US25025110601;14000US25025010500;1
14000US25025110601;14000US25025070300;1
14000US25025110601;14000US25025130404;1
14000US25025110601;14000US25025981501;1
14000US25025110607;14000US25009205600;1
14000US25025110607;14000US25009208200;1
14000US25025110607;14000US25017316500;1
14000US25025110607;14000US25017339801;1
14000US25025110607;14000US25017351300;1
14000US25025110607;14000US25017351404;1
14000US25025110607;14000US25017352400;1
14000US25025110607;14000US25017353000;1
14000US25025110607;14000US25017353101;1
14000US25025110607;14000US25017353300;1
14000US25025110607;14000US25017353400;1
14000US25025110607;14000US25017354500;1
14000US25025110607;14000US25017356601;1
14000US25025110607;14000US25017360200;1
14000US25025110607;14000US25017366201;1
14000US25025110607;14000US25017366202;1
14000US25025110607;14000US25017368400;1
14000US25025110607;14000US25017370400;1
14000US25025110607;14000US25017373500;2
14000US25025110607;14000US25017374700;1
14000US25025110607;14000US25021400200;3
14000US25025110607;14000US25021400400;1
14000US25025110607;14000US25021403500;1
14000US25025110607;14000US25021417300;1
14000US25025110607;14000US25021417701;1
14000US25025110607;14000US25021417801;1
14000US25025110607;14000US25021418004;2
14000US25025110607;14000US25021457200;1
14000US25025110607;14000US25023501102;1
14000US25025110607;14000US25023530200;1
14000US25025110607;14000US25025000202;1
14000US25025110607;14000US25025000504;1
14000US25025110607;14000US25025000704;1
14000US25025110607;14000US25025010203;1
14000US25025110607;14000US25025010408;1
14000US25025110607;14000US25025010500;2
14000US25025110607;14000US25025010600;2
14000US25025110607;14000US25025010702;3
14000US25025110607;14000US25025020302;1
14000US25025110607;14000US25025040600;1
14000US25025110607;14000US25025060301;1
14000US25025110607;14000US25025061200;2
14000US25025110607;14000US25025070101;1
14000US25025110607;14000US25025070300;1
14000US25025110607;14000US25025080900;1
14000US25025110607;14000US25025110401;1
14000US25025110607;14000US25025120600;2
14000US25025110607;14000US25025130200;2
14000US25025110607;14000US25025130402;2
14000US25025110607;14000US25025981202;1
14000US25025110607;14000US25025981300;3
14000US25025110607;14000US25025981800;1
14000US25025110607;14000US33017085000;2
14000US25025120103;14000US25009206600;1
14000US25025120103;14000US25009208400;1
14000US25025120103;14000US25009217500;1
14000US25025120103;14000US25009221500;1
14000US25025120103;14000US25009223100;1
14000US25025120103;14000US25009223300;1
14000US25025120103;14000US25009268200;1
14000US25025120103;14000US25017311400;1
14000US25025120103;14000US25017317101;1
14000US25025120103;14000US25017317102;1
14000US25025120103;14000US25017336100;1
14000US25025120103;14000US25017340000;1
14000US25025120103;14000US25017340100;1
14000US25025120103;14000US25017341500;1
14000US25025120103;14000US25017341600;1
14000US25025120103;14000US25017350400;2
14000US25025120103;14000US25017350500;1
14000US25025120103;14000US25017350700;2
14000US25025120103;14000US25017350900;1
14000US25025120103;14000US25017351000;2
14000US25025120103;14000US25017351500;1
14000US25025120103;14000US25017352400;2
14000US25025120103;14000US25017352500;1
14000US25025120103;14000US25017353101;4
14000US25025120103;14000US25017353300;2
14000US25025120103;14000US25017353700;1
14000US25025120103;14000US25017354000;1
14000US25025120103;14000US25017354400;2
14000US25025120103;14000US25017354500;1
14000US25025120103;14000US25017356601;1
14000US25025120103;14000US25017358300;1
14000US25025120103;14000US25017358400;1
14000US25025120103;14000US25017360200;1
14000US25025120103;14000US25017365100;1
14000US25025120103;14000US25017366201;1
14000US25025120103;14000US25017368901;1
14000US25025120103;14000US25017373500;1
14000US25025120103;14000US25017373600;2
14000US25025120103;14000US25017373700;1
14000US25025120103;14000US25017374700;1
14000US25025120103;14000US25017382400;1
14000US25025120103;14000US25021400200;1
14000US25025120103;14000US25021400300;1
14000US25025120103;14000US25021400600;1
14000US25025120103;14000US25021401000;1
14000US25025120103;14000US25021402300;1
14000US25025120103;14000US25021403500;1
14000US25025120103;14000US25021404100;1
14000US25025120103;14000US25021417200;1
14000US25025120103;14000US25021418200;1
14000US25025120103;14000US25021422400;1
14000US25025120103;14000US25021457200;1
14000US25025120103;14000US25023501102;1
14000US25025120103;14000US25023503101;1
14000US25025120103;14000US25023510600;1
14000US25025120103;14000US25023560100;1
14000US25025120103;14000US25025000201;1
14000US25025120103;14000US25025000504;1
14000US25025120103;14000US25025000601;1
14000US25025120103;14000US25025000701;2
14000US25025120103;14000US25025000802;1
14000US25025120103;14000US25025010103;1
14000US25025120103;14000US25025010203;3
14000US25025120103;14000US25025010500;1
14000US25025120103;14000US25025010600;2
14000US25025120103;14000US25025010701;1
14000US25025120103;14000US25025010702;2
14000US25025120103;14000US25025010802;1
14000US25025120103;14000US25025020302;1
14000US25025120103;14000US25025020303;1
14000US25025120103;14000US25025030100;1
14000US25025120103;14000US25025030200;1
14000US25025120103;14000US25025030300;3
14000US25025120103;14000US25025040300;1
14000US25025120103;14000US25025051000;1
14000US25025120103;14000US25025060301;1
14000US25025120103;14000US25025060600;2
14000US25025120103;14000US25025060800;1
14000US25025120103;14000US25025070101;2
14000US25025120103;14000US25025070300;2
14000US25025120103;14000US25025070500;1
14000US25025120103;14000US25025070600;1
14000US25025120103;14000US25025070700;3
14000US25025120103;14000US25025070800;1
14000US25025120103;14000US25025080900;1
14000US25025120103;14000US25025081200;1
14000US25025120103;14000US25025091001;2
14000US25025120103;14000US25025091200;1
14000US25025120103;14000US25025120400;1
14000US25025120103;14000US25025120600;3
14000US25025120103;14000US25025130200;3
14000US25025120103;14000US25025130402;1
14000US25025120103;14000US25025981300;10
14000US25025120103;14000US25025981501;2
14000US25025120103;14000US25025981700;1
14000US25025120103;14000US33015061001;1
14000US25025120103;14000US33015067501;1
14000US25025120103;14000US33017085000;1
14000US25025120104;14000US25017340000;1
14000US25025120104;14000US25017353700;1
14000US25025120104;14000US25017373400;1
14000US25025120104;14000US25021400200;1
14000US25025120104;14000US25021400300;1
14000US25025120104;14000US25021417902;1
14000US25025120104;14000US25021418101;1
14000US25025120104;14000US25021421200;1
14000US25025120104;14000US25025000703;1
14000US25025120104;14000US25025010203;1
14000US25025120104;14000US25025010300;1
14000US25025120104;14000US25025010500;1
14000US25025120104;14000US25025010600;1
14000US25025120104;14000US25025010701;1
14000US25025120104;14000US25025030300;1
14000US25025120104;14000US25025060800;1
14000US25025120104;14000US25025091400;1
14000US25025120104;14000US25025110103;1
14000US25025120104;14000US25025120201;1
14000US25025120104;14000US25025120600;1
14000US25025120105;14000US25017310100;1
14000US25025120105;14000US25017383502;3
14000US25025120105;14000US25021402102;1
14000US25025120105;14000US25021402300;1
14000US25025120105;14000US25021416101;1
14000US25025120105;14000US25021422100;1
14000US25025120105;14000US25025081200;1
14000US25025120105;14000US25025110501;1
14000US25025120105;14000US25025130402;2
14000US25025120105;14000US25025130404;1
14000US25025120105;14000US25025140400;1
14000US25025120201;14000US25009204200;1
14000US25025120201;14000US25009217400;1
14000US25025120201;14000US25009223300;3
14000US25025120201;14000US25017311200;1
14000US25025120201;14000US25017336300;1
14000US25025120201;14000US25017350300;1
14000US25025120201;14000US25017350400;2
14000US25025120201;14000US25017350700;1
14000US25025120201;14000US25017350800;1
14000US25025120201;14000US25017350900;1
14000US25025120201;14000US25017351204;1
14000US25025120201;14000US25017352400;1
14000US25025120201;14000US25017352500;1
14000US25025120201;14000US25017352800;1
14000US25025120201;14000US25017353101;3
14000US25025120201;14000US25017353300;1
14000US25025120201;14000US25017353600;1
14000US25025120201;14000US25017354500;3
14000US25025120201;14000US25017356300;1
14000US25025120201;14000US25017356602;1
14000US25025120201;14000US25017361100;1
14000US25025120201;14000US25017367200;1
14000US25025120201;14000US25017368901;2
14000US25025120201;14000US25017370400;1
14000US25025120201;14000US25017373600;2
14000US25025120201;14000US25017374800;1
14000US25025120201;14000US25017383600;1
14000US25025120201;14000US25021400600;1
14000US25025120201;14000US25021400700;1
14000US25025120201;14000US25021402102;1
14000US25025120201;14000US25021402300;1
14000US25025120201;14000US25021402400;1
14000US25025120201;14000US25021402500;1
14000US25025120201;14000US25021413500;1
14000US25025120201;14000US25021417802;1
14000US25025120201;14000US25021422301;1
14000US25025120201;14000US25023511100;1
14000US25025120201;14000US25025000100;1
14000US25025120201;14000US25025000401;1
14000US25025120201;14000US25025000504;2
14000US25025120201;14000US25025000704;2
14000US25025120201;14000US25025000802;3
14000US25025120201;14000US25025010203;3
14000US25025120201;14000US25025010204;1
14000US25025120201;14000US25025010300;1
14000US25025120201;14000US25025010404;1
14000US25025120201;14000US25025010600;2
14000US25025120201;14000US25025010702;1
14000US25025120201;14000US25025030300;2
14000US25025120201;14000US25025060301;2
14000US25025120201;14000US25025060600;3
14000US25025120201;14000US25025061200;1
14000US25025120201;14000US25025070101;1
14000US25025120201;14000US25025070200;1
